Property_ID,Listing_ID,ListingNumber,PropertyType,ListingDate,Title,Price,Price_value,PriceCurrency,Location,Address,Bedrooms,Bathrooms,Parking Spaces,ErfSize,Latitude,Longitude,Agent,Link,SourcePage,ScrapeDate
RR4636828,11744891,RR4636828,Apartment,23 Mar 2026,2 Bedroom Apartment Observatory,R 19 000,19000,ZAR,Observatory,Observatory,2,2,1,80 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/observatory/RR4636828,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4502126,11408835,RR4502126,Apartment,23 Mar 2026,1 Bedroom Apartment Claremont Upper,R 13 500,13500,ZAR,Claremont Upper,Claremont Upper,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/claremont/claremont-upper/RR4502126,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR1992424,5154704,RR1992424,House,23 Mar 2026,5 Bedroom House Constantia Upper,R 85 000,85000,ZAR,Constantia Upper,Constantia Upper,5,3,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/constantia/constantia-upper/RR1992424,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636815,11744858,RR4636815,Apartment,23 Mar 2026,2 Bedroom Apartment Oranjezicht,R 40 000,40000,ZAR,Oranjezicht,Oranjezicht,2,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/oranjezicht/RR4636815,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4210747,10669410,RR4210747,Apartment,23 Mar 2026,1 Bedroom Apartment Wynberg,R 6 900,6900,ZAR,Wynberg,Wynberg,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/wynberg/RR4210747,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636800,11744818,RR4636800,Apartment,23 Mar 2026,2 Bedroom Apartment Goedemoed,R 13 500,13500,ZAR,Goedemoed,Goedemoed,2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/durbanville/goedemoed/RR4636800,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636789,11744794,RR4636789,House,23 Mar 2026,2 Bedroom House Plattekloof Glen,R 17 000,17000,ZAR,Plattekloof Glen,Plattekloof Glen,2,1,3,258 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/goodwood/plattekloof-glen/RR4636789,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636759,11744728,RR4636759,Apartment,23 Mar 2026,1 Bedroom Apartment Oranjezicht,R 17 400,17400,ZAR,Oranjezicht,"Oranjezicht 305 Serengeti, 16 Breda Street",1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/oranjezicht/305-serengeti/16-breda-street/RR4636759,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636753,11744718,RR4636753,House,23 Mar 2026,3 Bedroom House Noordhoek,R 50 000,50000,ZAR,Noordhoek,Noordhoek,3,3,3,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/noordhoek/RR4636753,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636732,11744671,RR4636732,House,23 Mar 2026,3 Bedroom House Simons Town,R 39 000,39000,ZAR,Simons Town,Simons Town,3,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/simons-town/simons-town/RR4636732,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636694,11744586,RR4636694,Apartment,23 Mar 2026,Studio Apartment De Waterkant,R 23 000,23000,ZAR,De Waterkant,De Waterkant,,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/de-waterkant/RR4636694,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR3313333,8163024,RR3313333,Apartment,23 Mar 2026,1 Bedroom Apartment Milnerton Central,R 12 000,12000,ZAR,Milnerton Central,Milnerton Central,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/milnerton-central/RR3313333,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636665,11744509,RR4636665,Apartment,23 Mar 2026,2 Bedroom Apartment Vredehoek,R 16 500,16500,ZAR,Vredehoek,Vredehoek,2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/vredehoek/RR4636665,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636644,11744458,RR4636644,House,23 Mar 2026,4 Bedroom House Muizenberg,R 29 500,29500,ZAR,Muizenberg,Muizenberg,4,4,2,495 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/RR4636644,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=34",2026-04-05 22:20:57.803449
RR4636590,11744321,RR4636590,Apartment,23 Mar 2026,1 Bedroom Apartment Rondebosch,R 14 500,14500,ZAR,Rondebosch,Rondebosch 6 Devonshire Hill Road,1,1,,,-33.9602351,18.4692188,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/6-devonshire-hill-road/RR4636590,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636583,11744297,RR4636583,Apartment,23 Mar 2026,1 Bedroom Apartment Waterfront,R 40 000,40000,ZAR,Waterfront,Waterfront,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/waterfront/RR4636583,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR3871851,9774495,RR3871851,Apartment,23 Mar 2026,2 Bedroom Apartment Mouille Point,R 55 000,55000,ZAR,Mouille Point,Mouille Point,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/mouille-point/RR3871851,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636565,11744248,RR4636565,House,23 Mar 2026,3 Bedroom House Welgedacht,R 33 000,33000,ZAR,Welgedacht,Welgedacht,3,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/bellville/welgedacht/RR4636565,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636535,11744173,RR4636535,Apartment,23 Mar 2026,2 Bedroom Apartment West Beach,R 20 000,20000,ZAR,West Beach,West Beach,2,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/west-beach/RR4636535,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636471,11743947,RR4636471,Studio,23 Mar 2026,Studio apartment Rondebosch,R 12 500,12500,ZAR,Rondebosch,"Rondebosch 6 Roslyn Gardens, 6 Roslyn Rd",0.5,1,2,,-33.9634295,18.4698596,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/6-roslyn-gardens/6-roslyn-rd/RR4636471,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636106,11742905,RR4636106,House,23 Mar 2026,5.5 Bedroom House Scarborough,R 47 500,47500,ZAR,Scarborough,Scarborough 44030 Springbok,5.5,4.5,4,900 m²,-34.1987410178314,18.3732604980469,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/scarborough/44030-springbok/RR4636106,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4322418,10947917,RR4322418,Apartment,23 Mar 2026,2 Bedroom Apartment Century City,R 23 000,23000,ZAR,Century City,Century City,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/century-city/RR4322418,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636450,11743899,RR4636450,House,23 Mar 2026,3.5 Bedroom House Rondebosch,R 65 000,65000,ZAR,Rondebosch,Rondebosch 11 Silwood Road,3.5,2.5,4,1 152 m²,-33.9609815219389,18.4807967852628,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/11-silwood-road/RR4636450,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636442,11743880,RR4636442,House,23 Mar 2026,4 Bedroom House Newlands,R 49 000,49000,ZAR,Newlands,Newlands,4,3.5,4,984 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/newlands/RR4636442,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636422,11743842,RR4636422,Apartment,23 Mar 2026,1 Bedroom Apartment Joostenbergvlakte,R 8 500,8500,ZAR,Joostenbergvlakte,Joostenbergvlakte,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/kraaifontein/joostenbergvlakte/RR4636422,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636360,11743666,RR4636360,Apartment,22 Mar 2026,2 Bedroom Apartment Woodstock,R 13 000,13000,ZAR,Woodstock,"Woodstock 104 1 On Albert, 1 Albert Road",2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/woodstock/104-1-on-albert/1-albert-road/RR4636360,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636314,11743541,RR4636314,Apartment,22 Mar 2026,1 Bedroom Apartment Cape Town City Centre,R 25 000,25000,ZAR,Cape Town City Centre,Cape Town City Centre,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4636314,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636276,11743441,RR4636276,House,22 Mar 2026,3 Bedroom House Eden Park,R 23 000,23000,ZAR,Eden Park,Eden Park,3,2,4,320 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/brackenfell/brackenfell-central/eden-park/RR4636276,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636224,11743273,RR4636224,Apartment,21 Mar 2026,3 Bedroom Apartment Kenilworth Upper,R 22 000,22000,ZAR,Kenilworth Upper,Kenilworth Upper,3,1.5,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/kenilworth/kenilworth-upper/RR4636224,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636196,11743190,RR4636196,Apartment,21 Mar 2026,2 Bedroom Apartment Somerset Ridge,R 13 500,13500,ZAR,Somerset Ridge,Somerset Ridge,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/somerset-ridge/RR4636196,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636194,11743182,RR4636194,Townhouse,21 Mar 2026,3 Bedroom Townhouse Bloubergstrand,R 26 000,26000,ZAR,Bloubergstrand,Bloubergstrand,3,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/bloubergstrand/RR4636194,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636177,11743138,RR4636177,Apartment,21 Mar 2026,1 Bedroom Apartment Somerset West Central,R 10 500,10500,ZAR,Somerset West Central,Somerset West Central,1,1,1,13.3 ha,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/somerset-west-central/RR4636177,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4636153,11743070,RR4636153,Apartment,21 Mar 2026,2 Bedroom Apartment Sea Point,R 55 000,55000,ZAR,Sea Point,"Sea Point 7 Bahia, 42 Avenue Marseilles Avenue",2,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/7-bahia/42-avenue-marseilles-avenue/RR4636153,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4060811,10290480,RR4060811,Apartment,21 Mar 2026,1 Bedroom Apartment Valley Estate,R 11 000,11000,ZAR,Valley Estate,Valley Estate 6a Surcingle Avenue,1,1,,,-34.0186477,18.3594507,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/valley-estate/6a-surcingle-avenue/RR4060811,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=35",2026-04-05 22:20:57.803449
RR4077405,10334582,RR4077405,Apartment,21 Mar 2026,2 Bedroom Apartment Valley Estate,R 13 000,13000,ZAR,Valley Estate,Valley Estate 4 Surcingle Avenue,2,1,,,-34.0184378,18.3597811,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/valley-estate/4-surcingle-avenue/RR4077405,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4636121,11742977,RR4636121,House,21 Mar 2026,3 Bedroom House Atlantic Beach,R 32 500,32500,ZAR,Atlantic Beach,Atlantic Beach 13 Ailsa Circle,3,2,2,,-33.73217,18.4487,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/melkbosstrand/atlantic-beach/13-ailsa-circle/RR4636121,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR3986668,10094170,RR3986668,House,21 Mar 2026,3 Bedroom House Burgundy Estate,R 26 000,26000,ZAR,Burgundy Estate,Burgundy Estate,3,2,4,96 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/burgundy-estate/RR3986668,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4636099,11742875,RR4636099,House,21 Mar 2026,2 Bedroom House Woodstock,R 19 800,19800,ZAR,Woodstock,Woodstock,2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/woodstock/RR4636099,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635981,11742597,RR4635981,Apartment,20 Mar 2026,2 Bedroom Apartment Royal Ascot,R 15 000,15000,ZAR,Royal Ascot,"Royal Ascot 314 Equini Lifestyle Centre, 29 Grand National Blvd",2,2,2,81 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/royal-ascot/314-equini-lifestyle-centre/29-grand-national-blvd/RR4635981,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635970,11742562,RR4635970,House,20 Mar 2026,2 Bedroom House Milkwood Park,R 20 000,20000,ZAR,Milkwood Park,Milkwood Park,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/noordhoek/milkwood-park/RR4635970,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR3815660,9606957,RR3815660,Duplex,20 Mar 2026,2 Bedroom Duplex Kalk Bay,R 35 000,35000,ZAR,Kalk Bay,"Kalk Bay 1 Town House The Majestic, 24 Gatesville Road",2,2.5,1,210 m²,-34.1277778,18.4483333,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/kalk-bay/1-town-house-the-majestic/24-gatesville-road/RR3815660,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635919,11742357,RR4635919,House,20 Mar 2026,2 Bedroom House Hout Bay Central,R 24 000,24000,ZAR,Hout Bay Central,Hout Bay Central 3 Plumtree Close,2,2,3,1 500 m²,-34.03160014705,18.35600911765,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/hout-bay-central/3-plumtree-close/RR4635919,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635954,11742493,RR4635954,Apartment,20 Mar 2026,2 Bedroom Apartment Big Bay,R 19 500,19500,ZAR,Big Bay,"Big Bay R11 Waves Edge, 1004 Otto Du Plessis Drive",2,2,2,2.3 ha,-33.79447185590424,18.462019308492483,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/big-bay/r11-waves-edge/1004-otto-du-plessis-drive/RR4635954,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635926,11742386,RR4635926,Apartment,20 Mar 2026,1 Bedroom Apartment Gardens,R 14 950,14950,ZAR,Gardens,Gardens,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/gardens/RR4635926,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635924,11742380,RR4635924,House,20 Mar 2026,3 Bedroom House Sunnydale,R 27 000,27000,ZAR,Sunnydale,Sunnydale,3,2,,735 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/noordhoek/sunnydale/RR4635924,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635914,11742326,RR4635914,House,20 Mar 2026,3 Bedroom House Goodwood Estate,R 23 000,23000,ZAR,Goodwood Estate,Goodwood Estate,3,2,4,320 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/goodwood/goodwood-estate/RR4635914,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635902,11742294,RR4635902,Apartment,20 Mar 2026,2 Bedroom Apartment Gordons Bay Central,R 15 500,15500,ZAR,Gordons Bay Central,Gordons Bay Central,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/gordons-bay/gordons-bay-central/RR4635902,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
RR4635888,11742249,RR4635888,Apartment,20 Mar 2026,2 Bedroom Apartment Cape Town City Centre,R 24 000,24000,ZAR,Cape Town City Centre,Cape Town City Centre,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4635888,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=36",2026-04-05 22:20:57.803449
